Date,Open,High,Low,Avg,Close,Chg,Volume,Vol Chg,Market Cap,MCap Chg
2026-01-13,"$91,185","$95,738","$91,016","$93,280","$95,180",4.38,"$20,695,364,090",30.33,"$1,901,277,320,514",4.42
2026-01-12,"$90,826","$92,334","$90,165","$91,119","$91,151",0.358,"$15,879,068,536",168.62,"$1,820,742,160,519",0.424
2026-01-11,"$90,414","$91,080","$90,306","$90,642","$90,768",0.391,"$5,911,434,594",37.95,"$1,813,053,609,518",0.373
2026-01-10,"$90,503","$90,695","$90,305","$90,484","$90,432",-0.0776,"$4,285,226,664",-71.14,"$1,806,317,178,835",-0.0999
2026-01-09,"$91,005","$91,695","$89,704","$90,732","$90,525",-0.528,"$14,848,651,454",-9.03,"$1,808,123,767,306",-0.610
2026-01-08,"$91,271","$91,411","$89,490","$90,814","$91,082",-0.207,"$16,322,517,396",-4.08,"$1,819,217,730,343",-0.116
2026-01-07,"$93,690","$93,690","$90,672","$92,311","$91,191",-2.67,"$17,017,179,298",-14.68,"$1,821,337,271,316",-2.60
2026-01-06,"$93,890","$94,298","$91,578","$93,347","$93,623",-0.284,"$19,944,714,667",2.06,"$1,869,881,599,935",-0.348
2026-01-05,"$91,402","$94,537","$91,402","$92,823","$93,952",2.79,"$19,542,343,879",114.94,"$1,876,403,238,725",2.87
2026-01-04,"$90,594","$91,632","$90,594","$91,037","$91,329",0.811,"$9,092,133,996",23.95,"$1,823,977,846,760",0.818
2026-01-03,"$89,908","$90,625","$89,444","$90,142","$90,590",0.758,"$7,335,508,397",-57.50,"$1,809,181,416,072",0.767
2026-01-02,"$88,730","$90,788","$88,325","$89,436","$89,902",1.32,"$17,258,114,054",172.82,"$1,795,407,639,542",1.32
2026-01-01,"$87,518","$88,735","$87,451","$88,109","$88,734",1.39,"$6,325,825,963",-51.43,"$1,772,031,470,317",1.36
2025-12-31,"$88,423","$88,963","$87,239","$88,043","$87,546",-0.991,"$13,023,209,533",-7.98,"$1,748,276,451,265",-0.995
2025-12-30,"$87,148","$89,127","$86,879","$87,896","$88,428",1.47,"$14,153,303,430",-19.57,"$1,765,854,825,932",1.48
2025-12-29,"$87,843","$90,206","$86,811","$87,999","$87,137",-0.804,"$17,597,834,828",235.15,"$1,740,023,616,038",-0.797
2025-12-28,"$87,824","$87,941","$87,441","$87,761","$87,838",0.0165,"$5,250,716,975",20.18,"$1,754,001,052,571",0.0282
2025-12-27,"$87,304","$87,816","$87,239","$87,544","$87,816",0.586,"$4,369,114,277",-68.99,"$1,753,507,435,302",0.597
2025-12-26,"$87,215","$89,353","$86,787","$87,663","$87,297",0.0945,"$14,087,893,801",90.77,"$1,743,105,779,053",0.173
2025-12-25,"$87,624","$88,419","$87,016","$87,552","$87,148",-0.543,"$7,384,580,130",-27.95,"$1,740,094,789,295",-0.536
2025-12-24,"$87,404","$87,924","$86,729","$87,419","$87,620",0.248,"$10,249,706,603",-20.47,"$1,749,475,673,867",0.246
2025-12-23,"$88,472","$88,749","$86,729","$87,839","$87,407",-1.20,"$12,887,711,276",-11.77,"$1,745,179,661,278",-1.20
2025-12-22,"$88,612","$90,326","$87,991","$88,849","$88,467",-0.163,"$14,606,299,863",115.40,"$1,766,308,992,110",-0.118
2025-12-21,"$88,336","$88,954","$87,654","$88,379","$88,574",0.269,"$6,780,924,710",36.33,"$1,768,393,455,183",0.294
2025-12-20,"$88,100","$88,437","$87,982","$88,209","$88,316",0.245,"$4,974,048,963",-70.81,"$1,763,215,794,830",0.215
2025-12-19,"$85,447","$88,807","$85,172","$86,889","$88,128",3.14,"$17,042,450,195",-9.65,"$1,759,426,629,981",3.17
2025-12-18,"$86,145","$89,108","$84,508","$86,296","$85,423",-0.839,"$18,863,093,073",10.12,"$1,705,371,531,480",-0.786
2025-12-17,"$87,794","$90,080","$85,452","$87,357","$86,101",-1.93,"$17,129,519,761",7.56,"$1,718,881,345,772",-1.92
2025-12-16,"$86,390","$87,951","$85,603","$86,934","$87,793",1.62,"$15,926,179,591",-7.67,"$1,752,607,994,021",1.63
2025-12-15,"$88,225","$89,924","$85,429","$87,491","$86,387",-2.08,"$17,249,007,483",82.98,"$1,724,500,345,882",-2.02
2025-12-14,"$90,265","$90,437","$87,904","$89,194","$88,170",-2.32,"$9,426,921,077",65.75,"$1,760,056,809,630",-2.32
2025-12-13,"$90,302","$90,613","$89,954","$90,285","$90,269",-0.036,"$5,687,576,761",-61.44,"$1,801,930,149,201",-0.0486
2025-12-12,"$92,556","$92,670","$89,628","$91,292","$90,315",-2.42,"$14,751,622,166",-21.41,"$1,802,807,093,059",-2.47
2025-12-11,"$92,010","$93,371","$89,425","$91,852","$92,601",0.642,"$18,769,338,041",5.91,"$1,848,391,012,814",0.649
2025-12-10,"$92,712","$94,043","$91,784","$92,636","$92,007",-0.761,"$17,722,321,813",-5.33,"$1,836,480,704,219",-0.810
